datetime,dist_meters,location_id,location_name,sim_start_time,scenario_name,model_type,temp_50
2019-07-09,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.921093
2019-07-10,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.12285
2019-07-11,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.1366
2019-07-12,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.26815
2019-07-13,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.119827
2019-07-14,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.899548
2019-07-15,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.106644
2019-07-16,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.931984
2019-07-17,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.982758
2019-07-18,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.072044
2019-07-19,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.090046
2019-07-20,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.423244
2019-07-21,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.46926
2019-07-22,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.44747
2019-07-23,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.455456
2019-07-24,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.43192
2019-07-25,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.35677
2019-07-26,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.51239
2019-07-27,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.331318
2019-07-28,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.346676
2019-07-29,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.514713
2019-07-30,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.6858
2019-07-31,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.579334
2019-08-01,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.325794
2019-08-02,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.21869
2019-08-03,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.22152
2019-08-04,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.064922
2019-08-05,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.713123
2019-08-06,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.60602
2019-08-07,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.54643
2019-08-08,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.653275
2019-08-09,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.810028
2019-08-10,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.81057
2019-08-11,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.71364
2019-08-12,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.65593
2019-08-13,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.56169
2019-08-14,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.55912
2019-08-15,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.580986
2019-08-16,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.698223
2019-08-17,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.715023
2019-08-18,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.5985
2019-08-19,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.566322
2019-08-20,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.653374
2019-08-21,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.653305
2019-08-22,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.439438
2019-08-23,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.495617
2019-08-24,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.61517
2019-08-25,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.51933
2019-08-26,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.30582
2019-08-27,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.1937
2019-08-28,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.10797
2019-08-29,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.93942
2019-08-30,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.17858
2019-08-31,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.479126
2019-09-01,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.729675
2019-09-02,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.040104
2019-09-03,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.195385
2019-09-04,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.99415
2019-09-05,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.806522
2019-09-06,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.677013
2019-09-07,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.937172
2019-09-08,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.001194
2019-09-09,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.082554
2019-09-10,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.07094
2019-09-11,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.202732
2019-09-12,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.852535
2019-09-13,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.659172
2019-09-14,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.613655
2019-09-15,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.35659
2019-09-16,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.9424
2019-09-17,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.95067
2019-09-18,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.035667
2019-09-19,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.265522
2019-09-20,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.2982
2019-09-21,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.147106
2019-09-22,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.15502
2019-09-23,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.030796
2019-09-24,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.70414
2019-09-25,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.061146
2019-09-26,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.021496
2019-09-27,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.23657
2019-09-28,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.41153
2019-09-29,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.329414
2019-09-30,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.35741
2019-10-01,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.129166
2019-10-02,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.82965
2019-10-03,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.380165
2019-10-04,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.124374
2019-10-05,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.875114
2019-10-06,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.265537
2019-10-07,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.4307
2019-10-08,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.45516
2019-10-09,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.482170000000004
2019-10-10,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.485706
2019-10-11,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.480198
2019-10-12,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.201496
2019-10-13,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.15296
2019-10-14,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.174488
2019-10-15,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.90358
2019-10-16,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.827545
2019-10-17,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.72132
2019-10-18,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.867573
2019-10-19,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.948605
2019-10-20,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.945744
2019-10-21,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.76579
2019-10-22,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.79199
2019-10-23,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.657608
2019-10-24,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.57675
2019-10-25,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.278835
2019-10-26,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.33365
2019-10-27,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.54682
2019-10-28,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.376553
2019-10-29,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.098324
2019-10-30,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.010616
2019-10-31,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.831657
2019-11-01,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.64467
2019-11-02,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.51518
2019-11-03,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.990967
2019-11-04,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.274174
2019-11-05,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.48228
2019-11-06,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.415833
2019-11-07,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.302433
2019-11-08,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.614323
2019-11-09,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.43312
2019-11-10,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.36409
2019-11-11,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.264465
2019-11-12,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.489048
2019-11-13,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.537125
2019-11-14,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.980316
2019-11-15,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.757763
2019-11-16,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.425117
2019-11-17,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.50046
2019-11-18,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.184875
2019-11-19,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.031918
2019-11-20,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.982723
2019-11-21,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.96618
2019-11-22,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.016567
2019-11-23,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.14841
2019-11-24,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.27908
2019-11-25,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.455284
2019-11-26,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.651474
2019-11-27,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.394157
2019-11-28,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.320908
2019-11-29,83230,bnd,bendbridge,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.239285
2019-02-01,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.52226
2019-02-02,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.23455
2019-02-03,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.971996
2019-02-04,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.849926
2019-02-05,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.39831
2019-02-06,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.949654
2019-02-07,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.708786
2019-02-08,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.720543
2019-02-09,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,46.80162
2019-02-10,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.733788
2019-02-11,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.66079
2019-02-12,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.600845
2019-02-13,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,45.730804
2019-02-14,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,46.055397
2019-02-15,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.028328
2019-02-16,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.90604
2019-02-17,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.747723
2019-02-18,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.87949
2019-02-19,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.86762
2019-02-20,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.228207
2019-02-21,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.200752
2019-02-22,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.87048
2019-02-23,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.003086
2019-02-24,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.447834
2019-02-25,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.223618
2019-02-26,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.71122
2019-02-27,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.209187
2019-02-28,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.28975
2019-03-01,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.365448
2019-03-02,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.14084
2019-03-03,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.521114
2019-03-04,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.56199
2019-03-05,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.33006
2019-03-06,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.20993
2019-03-07,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.098743
2019-03-08,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.80188
2019-03-09,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.03414
2019-03-10,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.42731
2019-03-11,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.6622
2019-03-12,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.808334
2019-03-13,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.708687
2019-03-14,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.70587
2019-03-15,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.03948
2019-03-16,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.26308
2019-03-17,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.44766
2019-03-18,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.65293
2019-03-19,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.603058
2019-03-20,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.118748
2019-03-21,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.722145
2019-03-22,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.17933
2019-03-23,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.95331
2019-03-24,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.367863
2019-03-25,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.524002
2019-03-26,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.514668
2019-03-27,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.830654
2019-03-28,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.20523
2019-03-29,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.809208
2019-03-30,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.83543
2019-03-31,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.92035
2019-04-01,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.00962
2019-04-02,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.913776
2019-04-03,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.62876
2019-04-04,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.13773
2019-04-05,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.19943
2019-04-06,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.15963
2019-04-07,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.36975
2019-04-08,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.78269
2019-04-09,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.518337
2019-04-10,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.548553
2019-04-11,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.377758
2019-04-12,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.419075
2019-04-13,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.787567
2019-04-14,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.444267
2019-04-15,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.90239
2019-04-16,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.887413
2019-04-17,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.931488
2019-04-18,57403,bsf,ballsferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.138546
