datetime,dist_meters,location_id,location_name,sim_start_time,scenario_name,model_type,temp_50
2019-08-21,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.591293
2019-08-22,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.540867
2019-08-23,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.65077
2019-08-24,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.705166
2019-08-25,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.57001
2019-08-26,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.363815
2019-08-27,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.325504
2019-08-28,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.343033
2019-08-29,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.374374
2019-08-30,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.714504
2019-08-31,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.90522
2019-09-01,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.926903
2019-09-02,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.998184
2019-09-03,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.030003
2019-09-04,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.025345
2019-09-05,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.97078
2019-09-06,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.921234
2019-09-07,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.020466
2019-09-08,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.10079
2019-09-09,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.107346
2019-09-10,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.143547
2019-09-11,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.10147
2019-09-12,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.88586
2019-09-13,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.906696
2019-09-14,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.87905
2019-09-15,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.726402
2019-09-16,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.511845
2019-09-17,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.612457
2019-09-18,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.700695
2019-09-19,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.832474
2019-09-20,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.890045
2019-09-21,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.945736
2019-09-22,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.93305
2019-09-23,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.625187
2019-09-24,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.10938
2019-09-25,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.712017
2019-09-26,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.75802
2019-09-27,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.933857
2019-09-28,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.093857
2019-09-29,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.163357
2019-09-30,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.26329
2019-10-01,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.132328
2019-10-02,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.016598
2019-10-03,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.53428
2019-10-04,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.14892
2019-10-05,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.060303
2019-10-06,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.34463
2019-10-07,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.44107
2019-10-08,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.530586
2019-10-09,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.59369
2019-10-10,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.605564
2019-10-11,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.59191
2019-10-12,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.484795
2019-10-13,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.42682
2019-10-14,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.41004
2019-10-15,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.237995
2019-10-16,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.240517
2019-10-17,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.209087
2019-10-18,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.316334
2019-10-19,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.347923
2019-10-20,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.442886
2019-10-21,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.45905
2019-10-22,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.457756
2019-10-23,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.278496
2019-10-24,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.202564
2019-10-25,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.18684
2019-10-26,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.355083
2019-10-27,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.46464
2019-10-28,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.269184
2019-10-29,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.91992
2019-10-30,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.85557
2019-10-31,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.780228
2019-11-01,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.691826
2019-11-02,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.605747
2019-11-03,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.58126
2019-11-04,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.72538
2019-11-05,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.635498
2019-11-06,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.579044
2019-11-07,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.287327
2019-11-08,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.9124
2019-11-09,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.857044
2019-11-10,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.85881
2019-11-11,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.896626
2019-11-12,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.064102
2019-11-13,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.207
2019-11-14,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.408157
2019-11-15,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.3069
2019-11-16,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.33526
2019-11-17,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.353092
2019-11-18,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.177265
2019-11-19,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.977684000000004
2019-11-20,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.034966
2019-11-21,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.097744
2019-11-22,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.274734
2019-11-23,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.298584
2019-11-24,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.42312
2019-11-25,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.499393
2019-11-26,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.548595
2019-11-27,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.492725
2019-11-28,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.391605
2019-11-29,32136,ccr,aboveclearcreek,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.95459
2019-02-01,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.046066
2019-02-02,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.867695
2019-02-03,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.787273
2019-02-04,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.98245
2019-02-05,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.43896
2019-02-06,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.176647
2019-02-07,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.128487
2019-02-08,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.30598
2019-02-09,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.91915
2019-02-10,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.847958
2019-02-11,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.09511
2019-02-12,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.173557
2019-02-13,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,45.935265
2019-02-14,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,46.52867
2019-02-15,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.91234
2019-02-16,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.76287
2019-02-17,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.684597
2019-02-18,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.428856
2019-02-19,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.562386
2019-02-20,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.019333
2019-02-21,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.922592
2019-02-22,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.42423
2019-02-23,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.685028
2019-02-24,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.58068
2019-02-25,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.197067
2019-02-26,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.773754
2019-02-27,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.380936
2019-02-28,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.579597
2019-03-01,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.005844
2019-03-02,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.68535
2019-03-03,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.88041
2019-03-04,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.99161
2019-03-05,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.55873
2019-03-06,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.60076
2019-03-07,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.48357
2019-03-08,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.923824
2019-03-09,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.051876
2019-03-10,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.662632
2019-03-11,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.71303
2019-03-12,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.85008
2019-03-13,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.564754
2019-03-14,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.496284
2019-03-15,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.811832
2019-03-16,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.05445
2019-03-17,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.36399
2019-03-18,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.693058
2019-03-19,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.747005
2019-03-20,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.421017
2019-03-21,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.16601
2019-03-22,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.71118
2019-03-23,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.31892
2019-03-24,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.788586
2019-03-25,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.094555
2019-03-26,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.65133
2019-03-27,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.320972
2019-03-28,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.18967
2019-03-29,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.85412
2019-03-30,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.000317
2019-03-31,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.160957
2019-04-01,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.575096
2019-04-02,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.368683
2019-04-03,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.4543
2019-04-04,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.575756
2019-04-05,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.44587
2019-04-06,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.33075
2019-04-07,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.557873
2019-04-08,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.631706
2019-04-09,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.63263
2019-04-10,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.379368
2019-04-11,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.252117
2019-04-12,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.20947
2019-04-13,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.61841
2019-04-14,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.395138
2019-04-15,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.792114
2019-04-16,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.71553
2019-04-17,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.915302
2019-04-18,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.204807
2019-04-19,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.866302
2019-04-20,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.01438
2019-04-21,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.792274
2019-04-22,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.751434
2019-04-23,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.87984
2019-04-24,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.83855
2019-04-25,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.268547
2019-04-26,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.489174
2019-04-27,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.13538
2019-04-28,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.207764
2019-04-29,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.103626
2019-04-30,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.98969
2019-05-01,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.92142
2019-05-02,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.9534
2019-05-03,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,59.504734
2019-05-04,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.600307
2019-05-05,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.163048
2019-05-06,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.07753
2019-05-07,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.289536
2019-05-08,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.356632
2019-05-09,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.457172
2019-05-10,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.045025
2019-05-11,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.730816
2019-05-12,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.58415
2019-05-13,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.483334
2019-05-14,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.540653
2019-05-15,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.25655
2019-05-16,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.05967
2019-05-17,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.605698
2019-05-18,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.923332
2019-05-19,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.068314
2019-05-20,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.763157
2019-05-21,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.374645
2019-05-22,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.177166
2019-05-23,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.731247
2019-05-24,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.888767
2019-05-25,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.27002
2019-05-26,72586,jlf,jellysferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.761204
