location_id,datetime,parameter_id,parameter_value
kwk,2016-09-24,20,8017.9
kwk,2016-09-25,20,8026.7
kwk,2016-09-26,20,8052.1
kwk,2016-09-27,20,7977.9
kwk,2016-09-28,20,7825.4
kwk,2016-09-29,20,7792.1
kwk,2016-09-30,20,7792.1
kwk,2016-10-01,20,7797.9
kwk,2016-10-02,20,7798.8
kwk,2016-10-03,20,7832.5
kwk,2016-10-04,20,7588.3
kwk,2016-10-05,20,7535
kwk,2016-10-06,20,7343.3
kwk,2016-10-07,20,7267.5
kwk,2016-10-08,20,7262.5
kwk,2016-10-09,20,7263.3
kwk,2016-10-10,20,7084.6
kwk,2016-10-11,20,7003.3
kwk,2016-10-12,20,7040
kwk,2016-10-13,20,7087.1
kwk,2016-10-14,20,7093.8
kwk,2016-10-15,20,7089.6
kwk,2016-10-16,20,7064.2
kwk,2016-10-17,20,7066.7
kwk,2016-10-18,20,6840.8
kwk,2016-10-19,20,6742.1
kwk,2016-10-20,20,6748.8
kwk,2016-10-21,20,6422.9
kwk,2016-10-22,20,6097.9
kwk,2016-10-23,20,6053.3
kwk,2016-10-24,20,6012.9
kwk,2016-10-25,20,5914.2
kwk,2016-10-26,20,5585.4
kwk,2016-10-27,20,5528.3
kwk,2016-10-28,20,5521.7
kwk,2016-10-29,20,5490
kwk,2016-10-30,20,5475.8
kwk,2016-10-31,20,5483.8
kwk,2016-11-01,20,5455.4
kwk,2016-11-02,20,5439.6
kwk,2016-11-03,20,5307.1
kwk,2016-11-04,20,5082.1
kwk,2016-11-05,20,5026.2
kwk,2016-11-06,20,5003.9
kwk,2016-11-07,20,5005
kwk,2016-11-08,20,4994.6
kwk,2016-11-09,20,4993.8
kwk,2016-11-10,20,5007.5
kwk,2016-11-11,20,4996.7
kwk,2016-11-12,20,4988.8
kwk,2016-11-13,20,4977.1
kwk,2016-11-14,20,4990.8
kwk,2016-11-15,20,5000
kwk,2016-11-16,20,5015.8
kwk,2016-11-17,20,5034.2
kwk,2016-11-18,20,5042.1
kwk,2016-11-19,20,5048.3
kwk,2016-11-20,20,5124.6
kwk,2016-11-21,20,5097.1
kwk,2016-11-22,20,5043.3
kwk,2016-11-23,20,5067.1
kwk,2016-11-24,20,5080.8
kwk,2016-11-25,20,5055.4
kwk,2016-11-26,20,5044.6
kwk,2016-11-27,20,5102.1
kwk,2016-11-28,20,5043.3
kwk,2016-11-29,20,5030.8
kwk,2016-11-30,20,5033.8
kwk,2016-12-01,20,5040.4
kwk,2016-12-02,20,5011.2
kwk,2016-12-03,20,5018.3
kwk,2016-12-04,20,5022.5
kwk,2016-12-05,20,5005
kwk,2016-12-06,20,4983.8
kwk,2016-12-07,20,4970
kwk,2016-12-08,20,4968.3
kwk,2016-12-09,20,5006.2
kwk,2016-12-10,20,5130.8
kwk,2016-12-11,20,5077.1
kwk,2016-12-12,20,5038.3
kwk,2016-12-13,20,4999.6
kwk,2016-12-14,20,5017.9
kwk,2016-12-15,20,5468.8
kwk,2016-12-16,20,5320.8
kwk,2016-12-17,20,5131.2
kwk,2016-12-18,20,5110.4
kwk,2016-12-19,20,5115.8
kwk,2016-12-20,20,5092.1
kwk,2016-12-21,20,8185.8
kwk,2016-12-22,20,10014.6
kwk,2016-12-23,20,9968.3
kwk,2016-12-24,20,9960.8
kwk,2016-12-25,20,9940.8
kwk,2016-12-26,20,9929.6
kwk,2016-12-27,20,9980.4
kwk,2016-12-28,20,10008.8
kwk,2016-12-29,20,10020.8
kwk,2016-12-30,20,9190.4
kwk,2016-12-31,20,7850.4
kwk,2017-01-01,20,6757.5
kwk,2017-01-02,20,6262.9
kwk,2017-01-03,20,5752.5
kwk,2017-01-04,20,5262.5
kwk,2017-01-05,20,5027.1
kwk,2017-01-06,20,5063.8
kwk,2017-01-07,20,8183.8
kwk,2017-01-08,20,12936.7
kwk,2017-01-09,20,14862.5
kwk,2017-01-10,20,15370.8
kwk,2017-01-11,20,16691.7
kwk,2017-01-12,20,30362.5
kwk,2017-01-13,20,35437.5
kwk,2017-01-14,20,35516.7
kwk,2017-01-15,20,34729.2
kwk,2017-01-16,20,34633.3
kwk,2017-01-17,20,34320.8
kwk,2017-01-18,20,33250
kwk,2017-01-19,20,29070.8
kwk,2017-01-20,20,30354.2
kwk,2017-01-21,20,30833.3
kwk,2017-01-22,20,30658.3
kwk,2017-01-23,20,29729.2
kwk,2017-01-24,20,30350
kwk,2017-01-25,20,29379.2
kwk,2017-01-26,20,30866.7
kwk,2017-01-27,20,30270.8
kwk,2017-01-28,20,27695.8
kwk,2017-01-29,20,25708.3
kwk,2017-01-30,20,25745.8
kwk,2017-01-31,20,25675
kwk,2017-02-01,20,25725
kwk,2017-02-02,20,25841.7
kwk,2017-02-03,20,26137.5
kwk,2017-02-04,20,26208.3
kwk,2017-02-05,20,26612.5
kwk,2017-02-06,20,28687.5
kwk,2017-02-07,20,34866.7
kwk,2017-02-08,20,25516.7
kwk,2017-02-09,20,22062.5
kwk,2017-02-10,20,36329.2
kwk,2017-02-11,20,51795.8
kwk,2017-02-12,20,64070.8
kwk,2017-02-13,20,71275
kwk,2017-02-14,20,77645.8
kwk,2017-02-15,20,75570.8
kwk,2017-02-16,20,51854.2
kwk,2017-02-17,20,54420.8
kwk,2017-02-18,20,51195.8
kwk,2017-02-19,20,48754.2
kwk,2017-02-20,20,36645.8
kwk,2017-02-21,20,27895.8
kwk,2017-02-22,20,50466.7
kwk,2017-02-23,20,69766.7
kwk,2017-02-24,20,69750
kwk,2017-02-25,20,70608.3
kwk,2017-02-26,20,69929.2
kwk,2017-02-27,20,70304.2
kwk,2017-02-28,20,70570.8
kwk,2017-03-01,20,69858.3
kwk,2017-03-02,20,62733.3
kwk,2017-03-03,20,52541.7
kwk,2017-03-04,20,44887.5
kwk,2017-03-05,20,38525
kwk,2017-03-06,20,32770.8
kwk,2017-03-07,20,27841.7
kwk,2017-03-08,20,23570.8
kwk,2017-03-09,20,19991.7
kwk,2017-03-10,20,17220.8
kwk,2017-03-11,20,14500
kwk,2017-03-12,20,12425
kwk,2017-03-13,20,10512.5
kwk,2017-03-14,20,10141.7
kwk,2017-03-15,20,8895.4
kwk,2017-03-16,20,8549.6
kwk,2017-03-17,20,8615.4
kwk,2017-03-18,20,8589.6
kwk,2017-03-19,20,8369.6
kwk,2017-03-20,20,8370.8
kwk,2017-03-21,20,8480
kwk,2017-03-22,20,8554.2
kwk,2017-03-23,20,9606.2
kwk,2017-03-24,20,10268.8
kwk,2017-03-25,20,10550
kwk,2017-03-26,20,10136.2
kwk,2017-03-27,20,10100
kwk,2017-03-28,20,10065
kwk,2017-03-29,20,10150
kwk,2017-03-30,20,10241.7
kwk,2017-03-31,20,10271.2
kwk,2017-04-01,20,10241.7
kwk,2017-04-02,20,10053.3
kwk,2017-04-03,20,10050
kwk,2017-04-04,20,10249.6
kwk,2017-04-05,20,10099.2
kwk,2017-04-06,20,10017.9
kwk,2017-04-07,20,10562.5
kwk,2017-04-08,20,10641.7
kwk,2017-04-09,20,10425
kwk,2017-04-10,20,10533.3
kwk,2017-04-11,20,9979.6
kwk,2017-04-12,20,10237.5
kwk,2017-04-13,20,19566.7
kwk,2017-04-14,20,22033.3
kwk,2017-04-15,20,25412.5
kwk,2017-04-16,20,25287.5
kwk,2017-04-17,20,25187.5
kwk,2017-04-18,20,26354.2
kwk,2017-04-19,20,30514.2
kwk,2017-04-20,20,30141.5
kwk,2017-04-21,20,30550.6
kwk,2017-04-22,20,30494
kwk,2017-04-23,20,29902.3
kwk,2017-04-24,20,30139.3
kwk,2017-04-25,20,27299
kwk,2017-04-26,20,22213
kwk,2017-04-27,20,18885.5
kwk,2017-04-28,20,16262.5
kwk,2017-04-29,20,13886.7
kwk,2017-04-30,20,11828
kwk,2017-05-01,20,10006.6
kwk,2017-05-02,20,8616.2
kwk,2017-05-03,20,7395.1
kwk,2017-05-04,20,6288.6
kwk,2017-05-05,20,5333.3
kwk,2017-05-06,20,5073.2
kwk,2017-05-07,20,10371.3
kwk,2017-05-08,20,13097
kwk,2017-05-09,20,12895.3
kwk,2017-05-10,20,13049.2
kwk,2017-05-11,20,13055
kwk,2017-05-12,20,12989.9
kwk,2017-05-13,20,13082.6
kwk,2017-05-14,20,13103
kwk,2017-05-15,20,13034.1
kwk,2017-05-16,20,12824.5
kwk,2017-05-17,20,12925.4
kwk,2017-05-18,20,12946.1
kwk,2017-05-19,20,12931.6
kwk,2017-05-20,20,12966.1
kwk,2017-05-21,20,12943
kwk,2017-05-22,20,12997.3
kwk,2017-05-23,20,13056.9
kwk,2017-05-24,20,12420.2
kwk,2017-05-25,20,11388.5
kwk,2017-05-26,20,10977.6
kwk,2017-05-27,20,10899.6
kwk,2017-05-28,20,10908.9
kwk,2017-05-29,20,11155.4
kwk,2017-05-30,20,11199.1
kwk,2017-05-31,20,10964.6
kwk,2017-06-01,20,11022.1
kwk,2017-06-02,20,11033.7
kwk,2017-06-03,20,11094.6
kwk,2017-06-04,20,11114.2
kwk,2017-06-05,20,10984.4
kwk,2017-06-06,20,11046.1
kwk,2017-06-07,20,11090.6
kwk,2017-06-08,20,10572.1
kwk,2017-06-09,20,10031.3
kwk,2017-06-10,20,10033.4
kwk,2017-06-11,20,10068.8
kwk,2017-06-12,20,10042
kwk,2017-06-13,20,10106.6
kwk,2017-06-14,20,10032
kwk,2017-06-15,20,10032.2
kwk,2017-06-16,20,10073
kwk,2017-06-17,20,10093.2
kwk,2017-06-18,20,10077.4
kwk,2017-06-19,20,10222.2
kwk,2017-06-20,20,10540.5
kwk,2017-06-21,20,10562.8
kwk,2017-06-22,20,10558
kwk,2017-06-23,20,10545.2
kwk,2017-06-24,20,10547.4
kwk,2017-06-25,20,10551.4
kwk,2017-06-26,20,10582.4
kwk,2017-06-27,20,10594.4
kwk,2017-06-28,20,10580.5
kwk,2017-06-29,20,10576.2
kwk,2017-06-30,20,10449.5
kwk,2017-07-01,20,10434.7
kwk,2017-07-02,20,10508.5
kwk,2017-07-03,20,10543.8
kwk,2017-07-04,20,10552.5
kwk,2017-07-05,20,10570.1
kwk,2017-07-06,20,10542.6
kwk,2017-07-07,20,10540.4
kwk,2017-07-08,20,10523.8
kwk,2017-07-09,20,10558.8
kwk,2017-07-10,20,10693.5
kwk,2017-07-11,20,10519.6
kwk,2017-07-12,20,10440.8
kwk,2017-07-13,20,10465.3
kwk,2017-07-14,20,10588
kwk,2017-07-15,20,10585.1
kwk,2017-07-16,20,10480.1
kwk,2017-07-17,20,10538.2
kwk,2017-07-18,20,10450
kwk,2017-07-19,20,10544.1
kwk,2017-07-20,20,10559.5
kwk,2017-07-21,20,10565.5
kwk,2017-07-22,20,10479.2
kwk,2017-07-23,20,10483.6
kwk,2017-07-24,20,10560.5
kwk,2017-07-25,20,10568.7
kwk,2017-07-26,20,10615.4
kwk,2017-07-27,20,10648.2
kwk,2017-07-28,20,10703.3
kwk,2017-07-29,20,10491
kwk,2017-07-30,20,10568.9
kwk,2017-07-31,20,10462.4
kwk,2017-08-01,20,10799.2
kwk,2017-08-02,20,10708.2
kwk,2017-08-03,20,10702.4
kwk,2017-08-04,20,10689.4
kwk,2017-08-05,20,10308.7
kwk,2017-08-06,20,10279
kwk,2017-08-07,20,10220.3
kwk,2017-08-08,20,10335.5
kwk,2017-08-09,20,10289.8
kwk,2017-08-10,20,10488.5
kwk,2017-08-11,20,10639.5
kwk,2017-08-12,20,10668.2
kwk,2017-08-13,20,10503.9
kwk,2017-08-14,20,10601.3
kwk,2017-08-15,20,10654.1
kwk,2017-08-16,20,10724.8
kwk,2017-08-17,20,10720.2
kwk,2017-08-18,20,10667.5
kwk,2017-08-19,20,10428.5
kwk,2017-08-20,20,10287.9
kwk,2017-08-21,20,10298.9
kwk,2017-08-22,20,10469.2
kwk,2017-08-23,20,10526.1
kwk,2017-08-24,20,10587.6
kwk,2017-08-25,20,10649.8
kwk,2017-08-26,20,10637.6
kwk,2017-08-27,20,10515.5
kwk,2017-08-28,20,10520.4
kwk,2017-08-29,20,9637.1
kwk,2017-08-30,20,8988.1
kwk,2017-08-31,20,8956.5
kwk,2017-09-01,20,9027.7
kwk,2017-09-02,20,9023.4
kwk,2017-09-03,20,9095.3
kwk,2017-09-04,20,9090.3
kwk,2017-09-05,20,9113.1
kwk,2017-09-06,20,9123
kwk,2017-09-07,20,9125.4
kwk,2017-09-08,20,9138.2
kwk,2017-09-09,20,9006.2
kwk,2017-09-10,20,8963.8
kwk,2017-09-11,20,9004.9
kwk,2017-09-12,20,9021.3
kwk,2017-09-13,20,9025.6
kwk,2017-09-14,20,9017.6
kwk,2017-09-15,20,8969.9
kwk,2017-09-16,20,8997.8
kwk,2017-09-17,20,9000.8
kwk,2017-09-18,20,9009.2
kwk,2017-09-19,20,9039.2
kwk,2017-09-20,20,9042.8
kwk,2017-09-21,20,9026.3
kwk,2017-09-22,20,9053.1
kwk,2017-09-23,20,9067
kwk,2017-09-24,20,9004.3
kwk,2017-09-25,20,9052
kwk,2017-09-26,20,9105.7
kwk,2017-09-27,20,9132.5
kwk,2017-09-28,20,9144.4
kwk,2017-09-29,20,9174
kwk,2017-09-30,20,9129.5
kwk,2017-10-01,20,8463.6
kwk,2017-10-02,20,8083.2
kwk,2017-10-03,20,8096.2
kwk,2017-10-04,20,7986.6
kwk,2017-10-05,20,8021
kwk,2017-10-06,20,8128.1
kwk,2017-10-07,20,8220.2
kwk,2017-10-08,20,8076
kwk,2017-10-09,20,8001.1
kwk,2017-10-10,20,8019.1
kwk,2017-10-11,20,8005.5
kwk,2017-10-12,20,8033.3
kwk,2017-10-13,20,8037.3
kwk,2017-10-14,20,7992.6
kwk,2017-10-15,20,8020.9
kwk,2017-10-16,20,8041.8
kwk,2017-10-17,20,8024.1
kwk,2017-10-18,20,8030.4
kwk,2017-10-19,20,8032.1
kwk,2017-10-20,20,8053.6
kwk,2017-10-21,20,8085.7
kwk,2017-10-22,20,8085.8
kwk,2017-10-23,20,8075.2
kwk,2017-10-24,20,8084.8
kwk,2017-10-25,20,8080
kwk,2017-10-26,20,8108.4
kwk,2017-10-27,20,8092.1
kwk,2017-10-28,20,8105.1
kwk,2017-10-29,20,8092.6
kwk,2017-10-30,20,8146.6
kwk,2017-10-31,20,8156.8
kwk,2017-11-01,20,8132.4
kwk,2017-11-02,20,8079
kwk,2017-11-03,20,8073.4
kwk,2017-11-04,20,8092.1
kwk,2017-11-05,20,7343.7
kwk,2017-11-06,20,6291.6
kwk,2017-11-07,20,5972.2
kwk,2017-11-08,20,5814.8
kwk,2017-11-09,20,5755.4
kwk,2017-11-10,20,5772.5
kwk,2017-11-11,20,5769.5
kwk,2017-11-12,20,5760
kwk,2017-11-13,20,5626.6
kwk,2017-11-14,20,5434.8
kwk,2017-11-15,20,5234.2
kwk,2017-11-16,20,5059.4
kwk,2017-11-17,20,5052.6
kwk,2017-11-18,20,5067.2
kwk,2017-11-19,20,5032.1
kwk,2017-11-20,20,5012.5
kwk,2017-11-21,20,5018.8
kwk,2017-11-22,20,4997.1
kwk,2017-11-23,20,5035.8
kwk,2017-11-24,20,5017.1
kwk,2017-11-25,20,5022.5
kwk,2017-11-26,20,5043.3
kwk,2017-11-27,20,5026.7
kwk,2017-11-28,20,5005.4
kwk,2017-11-29,20,4991.7
kwk,2017-11-30,20,5005.4
kwk,2017-12-01,20,5018.8
kwk,2017-12-02,20,5023.8
kwk,2017-12-03,20,5023.8
kwk,2017-12-04,20,4989.6
kwk,2017-12-05,20,4995
kwk,2017-12-06,20,4992.9
kwk,2017-12-07,20,5012.5
kwk,2017-12-08,20,5018.3
kwk,2017-12-09,20,5008.8
kwk,2017-12-10,20,5017.1
kwk,2017-12-11,20,5013.8
kwk,2017-12-12,20,5008.8
kwk,2017-12-13,20,5015.4
kwk,2017-12-14,20,5034.6
kwk,2017-12-15,20,5031.7
kwk,2017-12-16,20,5021.7
kwk,2017-12-17,20,5022.5
kwk,2017-12-18,20,5060
kwk,2017-12-19,20,5082.6
kwk,2017-12-20,20,5096.1
kwk,2017-12-21,20,5094.7
kwk,2017-12-22,20,5076.3
kwk,2017-12-23,20,5078.8
kwk,2017-12-24,20,5073
kwk,2017-12-25,20,5062.2
kwk,2017-12-26,20,5068.4
kwk,2017-12-27,20,5072.5
kwk,2017-12-28,20,5066.7
kwk,2017-12-29,20,5078.8
kwk,2017-12-30,20,5055.1
kwk,2017-12-31,20,5070.8
kwk,2018-01-01,20,4918.9
kwk,2018-01-02,20,4698.1
kwk,2018-01-03,20,4448.8
kwk,2018-01-04,20,4241.1
kwk,2018-01-05,20,4080.4
kwk,2018-01-06,20,4008
kwk,2018-01-07,20,4010.4
kwk,2018-01-08,20,4075.3
kwk,2018-01-09,20,4106.2
kwk,2018-01-10,20,4082.5
kwk,2018-01-11,20,4082.7
kwk,2018-01-12,20,4085.4
kwk,2018-01-13,20,4089.5
kwk,2018-01-14,20,4108.4
kwk,2018-01-15,20,4103.3
kwk,2018-01-16,20,4085.5
kwk,2018-01-17,20,4084
kwk,2018-01-18,20,4080.5
kwk,2018-01-19,20,4052.3
kwk,2018-01-20,20,4106.3
kwk,2018-01-21,20,4055.2
kwk,2018-01-22,20,4043.8
kwk,2018-01-23,20,4051.8
kwk,2018-01-24,20,4098.8
kwk,2018-01-25,20,4003.5
kwk,2018-01-26,20,4009.3
kwk,2018-01-27,20,4005.4
kwk,2018-01-28,20,4001.7
kwk,2018-01-29,20,4013
kwk,2018-01-30,20,4013.3
kwk,2018-01-31,20,3995.6
kwk,2018-02-01,20,4009.9
kwk,2018-02-02,20,4065.4
kwk,2018-02-03,20,3999.9
kwk,2018-02-04,20,3988.5
kwk,2018-02-05,20,4016.9
kwk,2018-02-06,20,3998.4
kwk,2018-02-07,20,4007.2
kwk,2018-02-08,20,4014.5
kwk,2018-02-09,20,3991.3
kwk,2018-02-10,20,3998.8
kwk,2018-02-11,20,4002.6
kwk,2018-02-12,20,3905.2
kwk,2018-02-13,20,3800.6
kwk,2018-02-14,20,3707.1
kwk,2018-02-15,20,3604.3
kwk,2018-02-16,20,3484.9
kwk,2018-02-17,20,3414.8
kwk,2018-02-18,20,3320.6
kwk,2018-02-19,20,3264.5
kwk,2018-02-20,20,3247.8
kwk,2018-02-21,20,3248
kwk,2018-02-22,20,3219.4
kwk,2018-02-23,20,3210.9
kwk,2018-02-24,20,3226.6
kwk,2018-02-25,20,3241.8
kwk,2018-02-26,20,3240.4
kwk,2018-02-27,20,3243.9
kwk,2018-02-28,20,3254.3
kwk,2018-03-01,20,3307.8
kwk,2018-03-02,20,3269.7
kwk,2018-03-03,20,3261.3
kwk,2018-03-04,20,3258.8
kwk,2018-03-05,20,3256.9
kwk,2018-03-06,20,3256.2
kwk,2018-03-07,20,3256.2
kwk,2018-03-08,20,3258.2
kwk,2018-03-09,20,3253.8
kwk,2018-03-10,20,3256.3
kwk,2018-03-11,20,3272.4
kwk,2018-03-12,20,3284.5
kwk,2018-03-13,20,3296
kwk,2018-03-14,20,3540.5
kwk,2018-03-15,20,3391
kwk,2018-03-16,20,3267.8
kwk,2018-03-17,20,3240.5
kwk,2018-03-18,20,3228.8
kwk,2018-03-19,20,3242
kwk,2018-03-20,20,3345
kwk,2018-03-21,20,3220.4
kwk,2018-03-22,20,3180.2
kwk,2018-03-23,20,3246.6
kwk,2018-03-24,20,3284.2
kwk,2018-03-25,20,3295.5
kwk,2018-03-26,20,3322.1
kwk,2018-03-27,20,3307.5
kwk,2018-03-28,20,3265.9
kwk,2018-03-29,20,3273.1
kwk,2018-03-30,20,3281.7
kwk,2018-03-31,20,3261.5
kwk,2018-04-01,20,3258.4
kwk,2018-04-02,20,3240
kwk,2018-04-03,20,3252.2
kwk,2018-04-04,20,3258.5
kwk,2018-04-05,20,3270.5
kwk,2018-04-06,20,3322.2
kwk,2018-04-07,20,3585.8
kwk,2018-04-08,20,3359.2
kwk,2018-04-09,20,3310.2
kwk,2018-04-10,20,3296.5
kwk,2018-04-11,20,3292.9
kwk,2018-04-12,20,3275.8
kwk,2018-04-13,20,3255.2
kwk,2018-04-14,20,3244.4
kwk,2018-04-15,20,3263.9
kwk,2018-04-16,20,3267
kwk,2018-04-17,20,3274.1
kwk,2018-04-18,20,3265.6
kwk,2018-04-19,20,3236.5
kwk,2018-04-20,20,3639.8
kwk,2018-04-21,20,4123.2
kwk,2018-04-22,20,4217.5
kwk,2018-04-23,20,4743.4
kwk,2018-04-24,20,5201.9
kwk,2018-04-25,20,5625.7
kwk,2018-04-26,20,5942.5
kwk,2018-04-27,20,6375.2
kwk,2018-04-28,20,6494.8
kwk,2018-04-29,20,6904.9
kwk,2018-04-30,20,6998.6
kwk,2018-05-01,20,7076.9
kwk,2018-05-02,20,7182.8
kwk,2018-05-03,20,7246.4
kwk,2018-05-04,20,7233.3
kwk,2018-05-05,20,7801.2
kwk,2018-05-06,20,8042.2
kwk,2018-05-07,20,8174.2
kwk,2018-05-08,20,8441.3
kwk,2018-05-09,20,8497.5
kwk,2018-05-10,20,8492.2
kwk,2018-05-11,20,8452.9
kwk,2018-05-12,20,8679.4
kwk,2018-05-13,20,8761.5
kwk,2018-05-14,20,8716.2
kwk,2018-05-15,20,8732.4
kwk,2018-05-16,20,9096.8
kwk,2018-05-17,20,9418.8
kwk,2018-05-18,20,9475.6
kwk,2018-05-19,20,9468.7
kwk,2018-05-20,20,9491.8
kwk,2018-05-21,20,9544.6
kwk,2018-05-22,20,9603.4
kwk,2018-05-23,20,9600.5
kwk,2018-05-24,20,9584.7
kwk,2018-05-25,20,9601.2
kwk,2018-05-26,20,9606.8
kwk,2018-05-27,20,9569.8
kwk,2018-05-28,20,9489.8
kwk,2018-05-29,20,9495.2
kwk,2018-05-30,20,9504.8
kwk,2018-05-31,20,9149.9
kwk,2018-06-01,20,8962.4
kwk,2018-06-02,20,8943.2
kwk,2018-06-03,20,8970.9
kwk,2018-06-04,20,9018.4
kwk,2018-06-05,20,9108.9
kwk,2018-06-06,20,9454.2
kwk,2018-06-07,20,9517.1
kwk,2018-06-08,20,9519.8
kwk,2018-06-09,20,9436.2
kwk,2018-06-10,20,9408.2
kwk,2018-06-11,20,9656.3
kwk,2018-06-12,20,9764
kwk,2018-06-13,20,10152.8
kwk,2018-06-14,20,10289.1
kwk,2018-06-15,20,10532.1
kwk,2018-06-16,20,10505.4
kwk,2018-06-17,20,10483.8
kwk,2018-06-18,20,10766.1
kwk,2018-06-19,20,10974.1
kwk,2018-06-20,20,11272.2
kwk,2018-06-21,20,11261.5
kwk,2018-06-22,20,11051.4
kwk,2018-06-23,20,11062
kwk,2018-06-24,20,11085.3
kwk,2018-06-25,20,11827.9
kwk,2018-06-26,20,12055.7
kwk,2018-06-27,20,12052.5
kwk,2018-06-28,20,12073.1
kwk,2018-06-29,20,12413.7
kwk,2018-06-30,20,12543.4
kwk,2018-07-01,20,12615.2
kwk,2018-07-02,20,12502.3
kwk,2018-07-03,20,12581.9
kwk,2018-07-04,20,12966.5
kwk,2018-07-05,20,12978.2
kwk,2018-07-06,20,12958.2
kwk,2018-07-07,20,13002.3
kwk,2018-07-08,20,13014.1
kwk,2018-07-09,20,13034.1
kwk,2018-07-10,20,13020.7
kwk,2018-07-11,20,13005.7
kwk,2018-07-12,20,13039.1
kwk,2018-07-13,20,12944.9
kwk,2018-07-14,20,12924.1
kwk,2018-07-15,20,13093.8
kwk,2018-07-16,20,13030.7
kwk,2018-07-17,20,13070.1
kwk,2018-07-18,20,13050.8
kwk,2018-07-19,20,13077.5
kwk,2018-07-20,20,13050
kwk,2018-07-21,20,13054.9
kwk,2018-07-22,20,13062.4
kwk,2018-07-23,20,13059.2
kwk,2018-07-24,20,13043.2
kwk,2018-07-25,20,13044
kwk,2018-07-26,20,13005.7
kwk,2018-07-27,20,12211.5
kwk,2018-07-28,20,13172.3
kwk,2018-07-29,20,12984.5
kwk,2018-07-30,20,13093.1
kwk,2018-07-31,20,13122.3
kwk,2018-08-01,20,12958.4
kwk,2018-08-02,20,12705.5
kwk,2018-08-03,20,12487.2
kwk,2018-08-04,20,12508.2
kwk,2018-08-05,20,12183.2
kwk,2018-08-06,20,11821.6
kwk,2018-08-07,20,11634.8
kwk,2018-08-08,20,11517.5
kwk,2018-08-09,20,11304.4
kwk,2018-08-10,20,11064
kwk,2018-08-11,20,10811.7
kwk,2018-08-12,20,10584.2
kwk,2018-08-13,20,10533
kwk,2018-08-14,20,10522.8
kwk,2018-08-15,20,10294.2
kwk,2018-08-16,20,10049.2
kwk,2018-08-17,20,10136
kwk,2018-08-18,20,10037.5
kwk,2018-08-19,20,10053.1
kwk,2018-08-20,20,10167.8
kwk,2018-08-21,20,10128
kwk,2018-08-22,20,9855.6
kwk,2018-08-23,20,9541.9
kwk,2018-08-24,20,9542
kwk,2018-08-25,20,9456
kwk,2018-08-26,20,9446.7
kwk,2018-08-27,20,9485.7
kwk,2018-08-28,20,9515.8
kwk,2018-08-29,20,9417.5
kwk,2018-08-30,20,9052.4
kwk,2018-08-31,20,9038.7
kwk,2018-09-01,20,8994.6
kwk,2018-09-02,20,9065.2
kwk,2018-09-03,20,9034.8
kwk,2018-09-04,20,8990.7
kwk,2018-09-05,20,8807.4
kwk,2018-09-06,20,8545.9
kwk,2018-09-07,20,8487.1
kwk,2018-09-08,20,8498.5
kwk,2018-09-09,20,8504.9
kwk,2018-09-10,20,8501.8
kwk,2018-09-11,20,8463
kwk,2018-09-12,20,8305.1
kwk,2018-09-13,20,8068
kwk,2018-09-14,20,8016.2
kwk,2018-09-15,20,8025.4
kwk,2018-09-16,20,8027.9
kwk,2018-09-17,20,8039.5
kwk,2018-09-18,20,8019.2
kwk,2018-09-19,20,7740.7
kwk,2018-09-20,20,7358.3
kwk,2018-09-21,20,7306.7
kwk,2018-09-22,20,7192.2
kwk,2018-09-23,20,7207
kwk,2018-09-24,20,7207.6
kwk,2018-09-25,20,7255.2
kwk,2018-09-26,20,7263
kwk,2018-09-27,20,7288.2
kwk,2018-09-28,20,7293.3
kwk,2018-09-29,20,7270.4
kwk,2018-09-30,20,7210.5
kwk,2018-10-01,20,7226
kwk,2018-10-02,20,7241.8
kwk,2018-10-03,20,7280.3
kwk,2018-10-04,20,7259.2
kwk,2018-10-05,20,7224.7
kwk,2018-10-06,20,7235
kwk,2018-10-07,20,7259.1
kwk,2018-10-08,20,7235
kwk,2018-10-09,20,7223.6
kwk,2018-10-10,20,7209.9
kwk,2018-10-11,20,7210.5
kwk,2018-10-12,20,7239.6
kwk,2018-10-13,20,7265.3
kwk,2018-10-14,20,7241.2
kwk,2018-10-15,20,7215.5
kwk,2018-10-16,20,7219.6
kwk,2018-10-17,20,7283.1
kwk,2018-10-18,20,7333.6
kwk,2018-10-19,20,7264.2
kwk,2018-10-20,20,7273.3
kwk,2018-10-21,20,7261.8
kwk,2018-10-22,20,7264
kwk,2018-10-23,20,7264
kwk,2018-10-24,20,7264
kwk,2018-10-25,20,6854.7
kwk,2018-10-26,20,6017
kwk,2018-10-27,20,6025.5
kwk,2018-10-28,20,6030.2
kwk,2018-10-29,20,6001.2
kwk,2018-10-30,20,5995.7
kwk,2018-10-31,20,6013.2
kwk,2018-11-01,20,5830.2
kwk,2018-11-02,20,5613.6
kwk,2018-11-03,20,5475.3
kwk,2018-11-04,20,5266.7
kwk,2018-11-05,20,5076.8
kwk,2018-11-06,20,4869.4
kwk,2018-11-07,20,4670.6
kwk,2018-11-08,20,4535.3
kwk,2018-11-09,20,4508.2
kwk,2018-11-10,20,4507
kwk,2018-11-11,20,4500.1
kwk,2018-11-12,20,4504.8
kwk,2018-11-13,20,4533
kwk,2018-11-14,20,4545
kwk,2018-11-15,20,4557.2
kwk,2018-11-16,20,4545.5
kwk,2018-11-17,20,4543.8
kwk,2018-11-18,20,4535.6
